SessionID,CustomerID,SessionDate,PageViews,BounceRate,TimeOnSite_Min
2495,1528,2022-11-28,2,0.77,9.27
2496,1086,2020-05-06,5,0.72,1.36
2497,2406,2021-10-03,10,0.65,2.6
2498,1190,2022-02-12,8,0.85,2.55
2499,2693,2021-05-09,3,0.63,12.83
2500,3849,2023-02-25,9,0.52,13.01
2501,2968,2021-08-30,2,0.37,9.28
2502,2315,2022-06-27,10,0.22,5.98
2503,889,2020-06-07,5,0.67,12.49
2504,1841,2022-04-23,7,0.44,10.03
2505,3579,2022-01-07,4,0.53,10.94
2506,3339,2022-01-12,7,0.77,13.52
2507,2601,2021-07-30,2,0.8,1.53
2508,1779,2022-07-10,3,0.55,11.21
2509,796,2022-03-16,3,0.76,3.65
2510,308,2022-06-14,8,0.48,9.65
2511,3474,2021-07-08,7,0.46,8.11
2512,2914,2020-09-26,8,0.1,10.68
2513,638,2021-03-17,5,0.87,8.05
2514,1673,2022-07-27,6,0.17,10.72
2515,2727,2023-01-31,4,0.69,2.36
2516,439,2021-04-23,8,0.56,1.77
2517,2503,2020-10-02,4,0.73,6.39
2518,3513,2021-01-03,3,0.11,7.25
2519,1027,2022-03-10,10,0.75,5.56
2520,1870,2022-02-06,3,0.41,12.8
2521,1495,2020-06-12,1,0.81,8.87
2522,2399,2022-05-10,10,0.44,2.54
2523,3407,2022-07-12,1,0.54,1.02
2524,3848,2021-03-31,10,0.12,8.95
2525,1459,2021-01-31,7,0.82,4.03
2526,2016,2021-09-26,1,0.72,6.84
2527,1186,2022-10-30,4,0.75,9.34
2528,2408,2021-06-19,1,0.41,10.83
2529,1025,2022-07-19,7,0.11,11.02
2530,3949,2020-12-31,1,0.52,1.37
2531,196,2022-12-16,6,0.77,1.68
2532,1782,2020-10-16,1,0.54,1.6
2533,791,2021-05-03,3,0.39,10.69
2534,690,2021-10-15,9,0.76,5.92
2535,1503,2020-10-14,7,0.84,5.36
2536,329,2021-06-20,10,0.56,5.03
2537,1816,2022-07-20,3,0.31,6.85
2538,648,2022-07-13,1,0.4,10.79
2539,3965,2020-10-02,10,0.59,1.59
2540,3513,2021-11-23,2,0.57,11.67
2541,144,2020-04-25,2,0.69,13.6
2542,1983,2023-01-26,9,0.27,7.91
2543,330,2021-01-19,10,0.11,2.88
2544,3267,2021-10-19,8,0.45,8.89
2545,1204,2021-04-21,2,0.71,7.1
2546,2720,2021-07-25,6,0.12,10.7
2547,81,2020-09-15,5,0.25,7.91
2548,3297,2022-04-27,2,0.37,7.24
2549,3112,2022-01-19,3,0.6,1.73
2550,3506,2023-03-24,4,0.76,6.51
2551,2634,2021-10-01,10,0.15,6.94
2552,2824,2021-07-28,9,0.44,12.9
2553,1626,2021-12-24,8,0.86,12.95
2554,2196,2020-09-13,2,0.81,4.48
2555,2233,2021-05-13,5,0.26,14.08
2556,2345,2020-09-01,1,0.51,3.39
2557,196,2020-09-08,9,0.14,12.57
2558,231,2022-12-28,4,0.49,2.25
2559,540,2022-09-16,2,0.1,9.88
2560,1085,2023-01-14,9,0.22,4.35
2561,3515,2020-09-17,7,0.11,10.6
2562,710,2020-05-21,10,0.47,7.85
2563,586,2023-01-12,9,0.75,5.95
2564,389,2020-09-03,7,0.17,1.26
2565,1116,2021-06-30,5,0.35,13.54
2566,948,2023-02-11,5,0.28,9.26
2567,2547,2022-03-20,2,0.45,10.06
2568,874,2021-03-12,3,0.89,10.66
2569,1327,2022-08-31,3,0.45,1.26
2570,180,2022-12-22,1,0.24,6.34
2571,304,2023-01-21,9,0.62,12.92
2572,1064,2023-02-22,6,0.68,9.19
2573,2719,2020-08-02,9,0.57,6.36
2574,3361,2022-12-04,7,0.82,13.23
2575,3013,2020-12-20,10,0.82,12.9
2576,3132,2022-09-14,8,0.88,5.93
2577,2309,2022-05-27,2,0.53,3.47
2578,1008,2023-01-09,5,0.55,6.75
2579,2030,2021-04-01,5,0.3,11.25
2580,2899,2021-07-31,8,0.82,6.29
2581,2491,2022-06-17,10,0.88,1.87
2582,1644,2021-04-24,8,0.37,11.89
2583,1905,2021-06-12,10,0.34,6.49
2584,3634,2022-08-19,2,0.52,4.05
2585,2442,2020-04-13,3,0.67,1.22
2586,2195,2023-02-12,5,0.85,3.32
2587,1489,2020-09-01,9,0.85,5.79
2588,880,2020-10-27,5,0.42,14.31
2589,2408,2022-03-14,6,0.16,14.67
2590,2426,2022-04-08,2,0.7,6.97
2591,1156,2020-07-24,1,0.76,14.04
2592,2952,2020-10-28,1,0.17,6.29
2593,3909,2022-02-17,6,0.5,9.7
2594,2358,2022-05-01,3,0.66,2.81
2595,477,2023-03-20,7,0.39,2.83
2596,2192,2020-09-11,4,0.55,5.62
2597,574,2021-08-13,5,0.68,9.76
2598,1118,2021-11-20,4,0.81,8.71
2599,2918,2023-01-01,9,0.81,3.78
2600,1379,2022-05-20,7,0.88,14.86
2601,377,2021-09-08,1,0.52,14.99
2602,2458,2021-01-28,10,0.52,14.95
2603,871,2022-10-22,10,0.67,12.11
2604,3742,2020-04-07,3,0.65,10.94
2605,1563,2022-10-05,2,0.38,14.1
2606,3630,2020-08-28,8,0.11,13.49
2607,870,2023-02-23,10,0.13,5.08
2608,1947,2022-03-02,8,0.51,14.21
2609,1254,2021-06-12,6,0.15,10.95
2610,2008,2021-05-27,4,0.84,4.88
2611,2632,2022-04-28,2,0.24,8.39
2612,2546,2022-09-03,5,0.38,11.55
2613,2628,2021-04-28,4,0.26,7.95
2614,2230,2020-04-22,2,0.34,7.88
2615,1321,2022-06-27,3,0.81,1.33
2616,974,2020-04-04,4,0.52,2.86
2617,3546,2023-01-16,10,0.38,10.43
2618,1173,2021-01-24,8,0.51,7.26
2619,1685,2020-05-15,6,0.1,11.88
2620,276,2022-07-15,6,0.49,13.71
2621,1180,2022-10-12,1,0.62,6.49
2622,1273,2020-12-05,4,0.27,6.45
2623,3866,2020-12-15,3,0.88,7.6
2624,1192,2022-08-28,6,0.71,2.3
2625,1560,2022-12-13,4,0.22,5.42
2626,789,2020-06-09,2,0.61,8.12
2627,2901,2021-12-17,5,0.62,6.83
2628,573,2021-05-12,6,0.16,8.38
2629,1981,2020-08-29,6,0.7,7.64
2630,3802,2022-10-27,7,0.15,13.19
2631,1334,2022-11-16,1,0.16,10.38
2632,2917,2021-11-26,10,0.4,1.36
2633,121,2021-08-20,1,0.76,9.23
2634,3571,2022-08-12,7,0.64,12.06
2635,649,2021-07-03,10,0.62,6.97
2636,3412,2020-05-22,8,0.52,9.76
2637,3773,2020-11-27,8,0.48,6.35
2638,1264,2023-03-15,1,0.21,5.17
2639,2814,2022-08-26,2,0.33,2.6
2640,556,2021-04-16,8,0.32,13.29
2641,3161,2022-03-23,9,0.62,3.29
2642,677,2022-01-14,7,0.87,3.53
2643,1190,2021-04-27,7,0.48,6.44
2644,628,2021-08-14,6,0.71,5.77
2645,1973,2020-10-14,1,0.29,5.27
2646,1534,2022-01-07,10,0.3,7.29
2647,2114,2022-12-21,6,0.36,6.59
2648,2607,2021-08-09,3,0.24,1.69
2649,3671,2022-08-11,5,0.45,5.64
2650,3993,2022-03-05,8,0.79,6.01
2651,2582,2020-10-19,10,0.63,11.74
2652,2086,2022-06-25,2,0.86,11.2
2653,1370,2020-04-23,7,0.72,13.23
2654,3621,2020-12-18,8,0.15,13.01
2655,238,2021-04-05,9,0.36,11.12
2656,1172,2022-08-03,8,0.15,13.26
2657,3176,2021-11-19,4,0.32,14.61
2658,730,2021-08-11,4,0.12,12.52
2659,1441,2022-01-13,8,0.82,4.36
2660,2897,2021-01-03,5,0.32,12.86
2661,1605,2022-01-04,1,0.22,13.56
2662,2256,2020-06-07,9,0.71,5.22
2663,2474,2020-04-21,9,0.52,10.84
2664,243,2022-08-10,9,0.61,1.65
2665,1728,2020-04-13,7,0.26,13.56
2666,1754,2021-10-20,3,0.49,5.3
2667,3297,2022-09-18,2,0.19,7.24
2668,3684,2022-07-24,4,0.48,14.2
2669,2543,2020-05-10,6,0.81,2.72
2670,1316,2023-02-04,3,0.15,7.84
2671,3357,2020-10-04,8,0.78,4.28
2672,527,2022-06-26,8,0.26,5.08
2673,2705,2022-08-06,2,0.56,12.81
2674,2087,2022-06-04,7,0.43,11.85
2675,3659,2020-04-21,7,0.24,11.45
2676,2853,2020-04-11,10,0.68,8.32
2677,2023,2023-03-22,7,0.48,13.92
2678,3062,2021-04-20,2,0.5,3.52
2679,845,2020-04-01,10,0.88,9.82
2680,1112,2020-04-01,5,0.5,10.13
2681,3108,2021-08-30,7,0.45,14.82
2682,2456,2021-01-29,2,0.41,7.2
2683,274,2022-03-10,9,0.63,6.03
2684,1878,2022-07-15,3,0.37,8.51
2685,3666,2020-11-25,4,0.87,14.95
2686,1868,2022-07-28,9,0.14,14.97
2687,3738,2021-12-09,4,0.33,1.98
2688,3828,2022-06-23,4,0.3,4.77
2689,1132,2022-04-15,8,0.77,12.46
2690,91,2022-12-05,2,0.38,5.41
2691,386,2020-12-05,3,0.86,8.8
2692,1307,2023-01-14,6,0.17,2.29
2693,2350,2022-12-01,1,0.46,1.36
2694,2319,2020-11-27,8,0.62,14.65
2695,1339,2020-06-19,4,0.76,2.64
2696,1860,2021-01-22,7,0.82,5.17
2697,457,2020-04-16,9,0.26,6.6
2698,450,2022-03-07,3,0.38,14.83
2699,1755,2020-07-19,6,0.3,10.72
2700,3736,2020-07-05,2,0.13,3.25
2701,2890,2022-07-22,7,0.46,11.77
2702,2058,2020-07-07,2,0.33,9.24
2703,1750,2022-01-19,6,0.78,11.68
2704,1394,2022-09-05,8,0.13,2.33
2705,1837,2020-12-21,1,0.39,8.46
2706,1953,2020-12-15,6,0.54,3.61
2707,794,2021-02-13,5,0.74,4.03
2708,3579,2022-10-05,6,0.41,13.8
2709,659,2022-03-28,7,0.8,9.63
2710,3018,2021-11-09,4,0.45,7.07
2711,476,2023-01-01,5,0.89,5.37
2712,2100,2021-11-30,10,0.51,2.64
2713,1941,2020-12-16,4,0.7,11.98
2714,3664,2020-09-23,4,0.55,9.87
2715,2960,2021-10-21,1,0.32,13.15
2716,3899,2021-05-24,5,0.22,9.54
2717,2412,2020-07-17,2,0.17,12.61
2718,846,2021-09-24,8,0.31,3.97
2719,2813,2023-03-19,1,0.44,10.29
2720,2036,2020-07-15,3,0.15,9.11
2721,2095,2022-09-16,9,0.48,13.25
2722,1122,2022-08-20,3,0.84,4.02
2723,2393,2020-07-02,10,0.59,3.69
2724,1147,2022-02-21,1,0.18,13.44
2725,378,2020-04-05,10,0.38,5.17
2726,3003,2023-02-19,2,0.45,14.83
2727,588,2020-10-15,7,0.51,14.3
2728,185,2022-03-07,5,0.68,12.97
2729,1539,2020-10-26,6,0.65,10.76
2730,2654,2022-11-19,9,0.11,12.25
2731,1795,2023-01-26,2,0.76,13.64
2732,2563,2020-12-15,4,0.43,13.82
2733,1023,2023-03-15,5,0.26,2.43
2734,2966,2022-10-11,2,0.83,5.82
2735,2435,2021-07-23,6,0.6,11.35
2736,632,2020-11-27,3,0.56,11.62
2737,1800,2023-01-24,10,0.69,2.51
2738,1542,2022-08-16,10,0.74,1.66
2739,3156,2021-12-27,4,0.4,1.92
2740,3053,2021-03-03,6,0.86,8.97
2741,3104,2021-08-29,6,0.88,5.24
2742,512,2022-07-15,7,0.12,8.98
2743,2679,2021-04-05,2,0.44,8.28
2744,2575,2021-07-20,2,0.37,14.75
2745,631,2022-09-24,7,0.11,6.39
2746,794,2020-12-17,10,0.34,9.84
2747,2002,2023-03-29,5,0.82,7.9
2748,460,2021-11-28,1,0.1,9.17
2749,708,2021-02-06,2,0.4,5.69
2750,2577,2022-08-18,6,0.28,12.12
2751,1721,2022-09-23,7,0.7,13.98
2752,1554,2022-12-16,9,0.69,8.86
2753,3753,2022-07-19,1,0.79,5.21
2754,3291,2022-04-28,8,0.13,6.77
2755,2606,2022-12-28,6,0.36,14.74
2756,794,2023-01-13,7,0.56,3.94
2757,1477,2021-05-24,1,0.77,13.49
2758,360,2022-11-13,5,0.18,13.76
2759,3752,2021-08-17,4,0.4,8.94
2760,2497,2021-09-28,4,0.51,11.87
2761,2487,2022-11-03,7,0.75,6.61
2762,1914,2020-08-16,1,0.6,10.49
2763,3400,2020-06-22,3,0.16,8.1
2764,2087,2022-11-03,9,0.78,6.3
2765,2975,2020-11-05,5,0.66,3.65
2766,3128,2021-03-23,3,0.57,1.46
2767,669,2021-04-08,9,0.57,3.0
2768,3753,2021-10-11,6,0.49,12.07
2769,1207,2021-10-17,9,0.14,7.7
2770,1640,2022-06-24,8,0.48,11.52
2771,1849,2022-05-24,1,0.39,8.72
2772,3856,2021-09-24,7,0.55,10.63
2773,2516,2022-03-09,6,0.26,1.86
2774,2777,2020-11-17,9,0.47,8.72
2775,925,2022-06-10,5,0.88,11.12
2776,3353,2023-01-04,2,0.84,1.2
2777,3892,2021-03-10,2,0.54,4.4
2778,171,2021-05-13,2,0.5,1.47
2779,2226,2021-12-13,5,0.51,6.01
2780,2801,2023-01-13,3,0.65,10.32
2781,5,2021-03-01,2,0.11,11.15
2782,1935,2023-01-02,6,0.23,5.58
2783,742,2022-06-11,10,0.41,5.52
2784,323,2022-11-03,7,0.16,4.77
2785,1178,2020-08-30,10,0.53,1.86
2786,2987,2022-02-05,10,0.25,2.81
2787,504,2020-08-05,3,0.57,2.51
2788,1338,2023-01-25,2,0.19,13.39
2789,3217,2022-10-19,9,0.88,3.21
2790,572,2020-05-12,10,0.42,5.8
2791,3517,2021-09-26,7,0.75,2.84
2792,557,2021-08-12,7,0.9,8.89
2793,1098,2022-08-11,2,0.83,12.83
2794,3496,2022-04-29,1,0.16,3.31
2795,3033,2021-10-21,4,0.88,1.32
2796,1017,2021-02-18,8,0.56,6.34
2797,2277,2020-04-29,7,0.62,13.68
2798,2460,2023-03-21,4,0.54,10.06
2799,1467,2022-12-15,7,0.5,2.39
2800,2001,2020-11-19,5,0.33,13.47
2801,1508,2022-09-29,9,0.12,7.81
2802,2985,2021-12-27,1,0.35,3.8
2803,2874,2020-08-13,1,0.37,9.59
2804,3724,2021-05-28,10,0.71,13.88
2805,734,2022-09-27,3,0.52,1.96
2806,1400,2022-10-22,4,0.42,5.64
2807,646,2023-02-04,8,0.24,1.37
2808,1194,2020-06-28,8,0.25,5.01
2809,1672,2023-02-15,1,0.77,6.22
2810,3242,2022-11-04,6,0.69,13.67
2811,3032,2021-07-07,9,0.7,11.49
2812,2709,2020-07-10,6,0.37,2.28
2813,1711,2022-01-26,10,0.39,14.65
2814,3464,2022-03-29,3,0.6,4.58
2815,2752,2022-08-28,3,0.21,7.77
2816,1438,2021-08-23,9,0.34,4.7
2817,3350,2022-12-01,8,0.84,10.38
2818,394,2023-01-19,9,0.15,3.27
2819,2272,2020-11-30,10,0.16,14.01
2820,1640,2023-01-08,7,0.35,2.49
2821,356,2020-06-05,5,0.22,5.37
2822,3501,2021-01-16,8,0.51,2.56
2823,1013,2022-03-23,2,0.33,14.42
2824,1666,2022-10-13,3,0.68,4.18
2825,895,2022-05-30,1,0.81,4.93
2826,1113,2022-11-12,4,0.11,2.62
2827,3458,2023-02-24,2,0.33,5.23
2828,232,2023-03-08,3,0.17,4.48
2829,966,2020-08-27,9,0.64,10.48
2830,3908,2021-06-01,6,0.63,9.64
2831,840,2021-08-23,8,0.87,1.33
2832,1379,2021-05-14,7,0.14,5.28
2833,2513,2022-07-21,7,0.6,10.11
2834,3967,2020-08-04,10,0.69,8.25
2835,30,2020-07-20,3,0.38,10.41
2836,3084,2022-08-22,5,0.16,3.96
2837,3000,2022-11-13,8,0.65,12.01
2838,3912,2020-10-05,10,0.4,3.35
2839,1621,2022-04-06,7,0.25,8.91
2840,2347,2022-11-29,1,0.86,7.2
2841,584,2020-12-08,10,0.79,7.99
2842,978,2022-06-07,6,0.61,2.79
2843,2116,2021-06-09,2,0.22,12.81
2844,1878,2021-09-06,1,0.69,2.99
2845,3331,2022-06-11,10,0.68,4.3
2846,2873,2021-07-12,4,0.71,2.2
2847,3435,2022-07-12,4,0.27,6.69
2848,2348,2022-04-22,7,0.89,11.34
2849,1901,2021-05-26,8,0.35,5.3
2850,2500,2022-09-29,10,0.49,7.83
2851,3290,2021-05-05,10,0.9,12.3
2852,3648,2020-06-06,6,0.82,12.09
2853,1698,2020-06-08,6,0.5,13.64
2854,21,2022-09-13,4,0.57,13.79
2855,612,2020-12-27,2,0.36,6.17
2856,3837,2022-01-14,7,0.11,6.63
2857,1059,2021-01-11,4,0.42,3.49
2858,3430,2022-08-07,6,0.74,8.53
2859,3520,2022-06-12,7,0.69,12.91
2860,528,2021-12-10,2,0.75,7.46
2861,599,2021-09-21,8,0.38,1.36
2862,2883,2022-07-18,6,0.62,7.43
2863,955,2020-05-05,2,0.81,12.47
2864,3832,2022-05-07,9,0.31,5.3
2865,788,2023-01-16,1,0.22,7.82
2866,375,2021-01-14,9,0.58,3.38
2867,2640,2020-05-04,4,0.45,12.56
2868,3591,2020-06-26,7,0.44,1.73
2869,1804,2022-08-14,9,0.7,12.0
2870,269,2022-12-17,2,0.2,8.34
2871,2625,2023-01-24,2,0.52,11.36
2872,720,2020-05-05,4,0.34,7.24
2873,2097,2021-10-05,10,0.43,14.61
2874,2635,2022-03-11,6,0.66,7.48
2875,185,2020-05-03,4,0.61,9.96
2876,2849,2020-08-03,9,0.18,6.82
2877,3195,2022-09-03,5,0.2,3.99
2878,342,2022-05-14,5,0.6,13.24
2879,583,2021-06-18,6,0.63,9.36
2880,2852,2021-02-21,8,0.58,11.07
2881,1574,2023-01-17,8,0.61,12.65
2882,3911,2023-01-28,6,0.87,1.38
2883,3012,2021-08-13,2,0.49,2.45
2884,2948,2022-02-23,2,0.22,3.41
2885,1105,2021-08-13,10,0.24,9.94
2886,783,2023-03-02,9,0.39,7.27
2887,1237,2020-11-15,5,0.14,6.12
2888,3776,2023-01-17,6,0.78,2.46
2889,2136,2022-11-15,5,0.61,5.97
2890,3425,2020-10-18,3,0.84,6.65
2891,3887,2021-08-26,5,0.27,5.31
2892,375,2021-09-17,3,0.73,1.33
2893,1708,2023-03-20,1,0.32,1.05
2894,2351,2021-11-02,10,0.42,7.41
2895,820,2022-12-15,6,0.23,1.86
2896,3861,2022-01-16,5,0.51,6.87
2897,2137,2022-05-18,7,0.46,4.25
2898,1869,2020-05-09,6,0.13,9.03
2899,723,2023-03-27,2,0.69,5.79
2900,1427,2023-03-05,4,0.73,1.83
2901,902,2022-07-30,7,0.68,1.58
2902,519,2021-05-23,7,0.83,2.59
2903,2745,2022-01-20,9,0.52,4.82
2904,2770,2022-10-19,3,0.27,4.5
2905,274,2020-04-21,2,0.18,11.4
2906,2012,2020-04-03,3,0.13,8.98
2907,3401,2020-09-09,7,0.7,5.16
2908,1406,2021-09-10,3,0.3,3.61
2909,2337,2023-03-15,2,0.66,12.62
2910,3718,2023-01-10,2,0.58,7.62
2911,1415,2022-08-22,10,0.43,5.72
2912,1236,2020-09-20,6,0.29,14.29
2913,3066,2020-10-16,5,0.82,3.51
2914,2743,2021-02-22,1,0.82,4.04
2915,131,2021-11-12,8,0.47,3.32
2916,295,2020-11-23,8,0.3,14.04
2917,1728,2021-05-30,6,0.83,8.93
2918,2363,2023-03-30,8,0.85,3.3
2919,3652,2021-01-16,1,0.17,11.83
2920,2392,2021-06-30,9,0.46,3.99
2921,1814,2022-11-21,9,0.15,2.45
2922,1508,2022-12-29,1,0.62,3.41
2923,654,2023-02-26,3,0.86,8.41
2924,1934,2021-06-18,3,0.22,7.52
2925,1200,2022-04-22,1,0.32,12.14
2926,1540,2023-02-18,7,0.62,9.81
2927,1917,2020-05-28,5,0.54,9.53
2928,818,2020-04-08,5,0.43,4.9
2929,3685,2020-10-28,3,0.43,6.54
2930,3324,2021-09-18,6,0.6,2.82
2931,1718,2020-09-28,4,0.26,9.23
2932,2079,2022-09-06,1,0.21,13.43
2933,1127,2023-03-12,7,0.16,6.4
2934,2542,2020-06-01,5,0.48,6.32
2935,3819,2021-12-02,3,0.87,13.0
2936,1323,2023-01-07,5,0.34,9.22
2937,2161,2022-02-26,5,0.26,7.51
2938,962,2020-11-02,3,0.59,6.8
2939,3091,2021-07-23,6,0.11,5.5
2940,2624,2023-03-15,4,0.86,12.45
2941,2798,2021-05-24,7,0.63,11.8
2942,1592,2022-01-21,1,0.34,11.64
2943,75,2020-06-18,2,0.17,9.3
2944,820,2022-11-22,6,0.7,11.25
2945,3087,2021-10-11,3,0.64,7.79
2946,660,2022-04-05,2,0.16,7.88
2947,438,2023-03-07,2,0.24,9.44
2948,1351,2022-04-23,8,0.24,14.55
2949,603,2020-12-04,7,0.58,14.22
2950,1965,2021-06-21,3,0.8,9.5
2951,11,2022-07-07,4,0.54,1.99
2952,2355,2022-04-15,6,0.73,7.7
2953,1620,2022-04-23,2,0.49,6.24
2954,2404,2021-06-23,3,0.23,4.62
2955,1157,2022-03-13,9,0.82,8.29
2956,758,2021-11-22,7,0.45,8.0
2957,927,2021-04-13,4,0.29,10.28
2958,804,2020-06-24,9,0.26,12.39
2959,244,2023-03-02,8,0.51,6.49
2960,759,2022-07-05,6,0.77,9.07
2961,3496,2021-02-25,7,0.52,6.36
2962,3981,2021-08-31,1,0.53,1.31
2963,10,2022-02-12,6,0.43,4.34
2964,469,2020-10-23,1,0.25,3.0
2965,2155,2023-02-04,1,0.59,10.69
2966,437,2022-07-13,5,0.48,1.08
2967,3769,2022-10-25,9,0.13,13.53
2968,3808,2020-05-17,2,0.31,10.55
2969,2563,2022-11-16,8,0.33,12.54
2970,822,2020-08-25,10,0.28,3.46
2971,693,2023-02-12,7,0.89,10.85
2972,320,2020-06-28,5,0.8,5.59
2973,2950,2020-05-28,8,0.76,11.38
2974,2812,2023-03-10,10,0.3,11.2
2975,1113,2022-01-09,7,0.68,13.21
2976,600,2021-04-24,4,0.21,5.33
2977,2022,2021-05-20,3,0.74,8.21
2978,1527,2022-12-22,6,0.59,2.47
2979,3936,2022-03-16,2,0.63,1.36
2980,2155,2021-07-22,1,0.58,8.86
2981,3591,2022-12-01,5,0.12,3.91
2982,607,2023-02-13,3,0.45,14.93
2983,403,2020-08-04,6,0.76,3.6
2984,3718,2022-05-25,10,0.31,6.46
2985,2699,2020-04-23,3,0.65,10.95
2986,2822,2021-05-16,3,0.25,3.07
2987,3705,2020-10-27,6,0.29,5.48
2988,2906,2020-06-10,7,0.59,9.1
2989,2544,2023-02-18,10,0.85,7.2
2990,772,2020-11-26,2,0.17,10.31
2991,3008,2020-11-30,2,0.44,8.65
2992,3706,2021-01-28,5,0.77,11.97
2993,2216,2020-04-24,4,0.26,6.95
2994,3878,2021-08-04,6,0.76,5.53
2995,3336,2022-08-24,10,0.42,11.41
2996,3925,2022-04-11,2,0.88,2.31
2997,3660,2021-09-17,4,0.83,2.88
2998,736,2022-03-11,8,0.22,11.32
2999,2891,2021-04-23,10,0.67,8.52
3000,99,2021-02-28,6,0.84,13.05
3001,2716,2022-02-02,4,0.45,10.73
3002,1034,2022-08-11,6,0.9,12.03
3003,803,2023-01-09,8,0.81,13.18
3004,2577,2021-01-16,6,0.6,14.15
3005,3226,2022-05-19,2,0.85,9.36
3006,3133,2022-04-16,10,0.45,1.86
3007,1813,2021-11-09,3,0.26,4.85
3008,2052,2021-09-17,10,0.67,12.1
3009,2666,2022-02-28,2,0.78,4.28
3010,2891,2021-10-12,5,0.26,10.52
3011,370,2021-10-07,5,0.59,12.92
3012,997,2021-09-22,7,0.26,7.96
3013,763,2020-11-02,5,0.67,4.83
3014,2757,2021-08-29,3,0.18,3.6
3015,3194,2022-05-31,3,0.87,2.51
3016,1466,2022-01-03,8,0.25,8.18
3017,848,2022-08-14,1,0.83,4.6
3018,54,2021-08-16,2,0.46,2.41
3019,1532,2021-11-18,10,0.84,8.57
3020,997,2022-07-19,6,0.11,11.3
3021,3300,2021-10-12,3,0.48,1.34
3022,2287,2020-05-09,4,0.69,5.52
3023,2611,2022-01-23,6,0.62,11.25
3024,3220,2021-11-19,4,0.15,7.15
3025,1415,2021-05-21,10,0.64,9.86
3026,3534,2022-05-19,7,0.28,12.29
3027,1765,2022-04-11,5,0.46,2.19
3028,3683,2022-06-25,5,0.79,3.96
3029,3616,2020-12-17,3,0.36,2.51
3030,352,2023-01-17,9,0.56,2.97
3031,3419,2021-12-14,1,0.42,8.55
3032,2189,2021-07-26,10,0.82,4.57
3033,900,2022-06-02,1,0.24,8.17
3034,559,2022-04-05,6,0.47,10.44
3035,2338,2020-09-21,10,0.86,14.72
3036,242,2021-03-15,9,0.88,6.98
3037,2605,2020-06-09,6,0.85,9.36
3038,1265,2020-06-19,2,0.84,5.51
3039,3905,2020-06-23,6,0.18,4.04
3040,2058,2020-12-30,7,0.19,4.12
3041,1263,2021-09-16,5,0.78,2.14
3042,3944,2021-09-30,7,0.76,5.46
3043,3824,2021-05-11,4,0.46,1.28
3044,1611,2021-12-21,7,0.48,2.78
3045,202,2022-12-22,8,0.1,9.48
3046,3814,2021-05-17,4,0.74,3.44
3047,2739,2021-09-12,9,0.75,9.33
3048,153,2021-04-23,7,0.6,7.31
3049,702,2021-04-06,7,0.46,2.97
3050,2091,2021-06-18,5,0.17,7.02
3051,1952,2022-02-20,4,0.15,11.58
3052,3582,2022-11-22,7,0.81,8.73
3053,1810,2022-06-01,6,0.69,14.1
3054,1499,2021-09-25,5,0.49,4.62
3055,1857,2020-10-29,10,0.76,9.93
3056,660,2022-09-26,4,0.8,7.34
3057,461,2021-05-18,6,0.74,4.65
3058,1301,2022-12-14,7,0.19,10.88
3059,3895,2022-11-30,5,0.14,9.44
3060,1280,2022-05-31,3,0.78,7.67
3061,2471,2021-06-19,6,0.45,12.46
3062,2403,2021-06-22,10,0.34,4.61
3063,3050,2022-03-09,1,0.59,6.49
3064,1505,2020-04-10,1,0.27,5.62
3065,3232,2021-06-20,3,0.51,8.32
3066,1556,2020-10-01,2,0.85,3.08
3067,2734,2023-03-07,7,0.49,4.03
3068,3301,2023-03-23,4,0.85,8.5
3069,2413,2021-07-28,10,0.56,13.2
3070,432,2021-10-30,8,0.43,8.17
3071,74,2020-05-25,7,0.66,10.21
3072,970,2021-08-24,3,0.37,10.06
3073,541,2023-01-31,4,0.49,6.7
3074,2285,2021-11-21,7,0.24,7.96
3075,2277,2021-02-24,8,0.75,14.51
3076,179,2021-01-30,6,0.79,14.51
3077,1176,2022-04-20,10,0.71,5.86
3078,2317,2020-06-02,10,0.32,6.17
3079,3153,2022-01-24,7,0.63,8.3
3080,254,2022-10-25,9,0.72,2.8
3081,1060,2021-09-03,9,0.43,11.95
3082,1540,2023-01-03,10,0.56,7.46
3083,541,2020-09-12,9,0.37,10.72
3084,2048,2020-07-12,2,0.46,3.86
3085,249,2022-06-21,5,0.83,2.19
3086,1949,2020-09-10,2,0.31,13.75
3087,446,2022-10-05,5,0.35,13.22
3088,2290,2021-12-03,10,0.42,12.8
3089,2400,2023-01-03,5,0.83,8.7
3090,128,2020-10-05,8,0.31,5.33
3091,2134,2021-02-02,3,0.7,10.68
3092,1942,2022-07-10,1,0.26,4.52
3093,244,2022-12-28,7,0.4,12.39
3094,3878,2022-02-14,1,0.87,12.05
3095,2757,2021-10-18,10,0.75,7.84
3096,3825,2023-01-13,1,0.57,6.53
3097,1000,2022-11-15,2,0.6,4.96
3098,565,2021-09-23,3,0.76,14.53
3099,2986,2021-08-19,7,0.18,11.17
3100,1369,2022-08-24,2,0.67,1.88
3101,1104,2021-06-09,9,0.22,3.12
3102,721,2020-12-11,10,0.21,5.45
3103,2349,2021-01-02,10,0.12,3.51
3104,3039,2022-09-11,1,0.15,11.31
3105,2964,2022-06-24,8,0.31,10.44
3106,3395,2020-09-08,3,0.59,1.77
3107,3184,2023-01-29,6,0.36,4.37
