ResponseID,CustomerID,CampaignID,ResponseDate,Action
2844,3653,58,2022-12-06,Ignored
2845,3019,56,2023-01-07,Ignored
2846,3286,43,2021-04-22,Ignored
2847,2010,49,2023-02-12,Clicked
2848,3007,34,2020-10-15,Visited Website
2849,1628,23,2022-06-09,Visited Website
2850,3531,44,2020-10-04,Visited Website
2851,1373,58,2022-12-10,Visited Website
2852,1257,9,2022-05-21,Purchased
2853,1794,32,2020-11-24,Purchased
2854,2856,8,2022-11-15,Clicked
2855,1390,50,2020-10-12,Clicked
2856,346,51,2022-01-29,Clicked
2857,27,36,2021-06-24,Visited Website
2858,903,42,2022-09-25,Purchased
2859,2161,27,2022-12-19,Clicked
2860,2474,16,2021-08-29,Ignored
2861,1071,23,2022-05-23,Clicked
2862,2226,6,2022-08-02,Ignored
2863,658,55,2021-10-10,Visited Website
2864,2117,41,2021-07-15,Clicked
2865,1959,35,2020-05-05,Clicked
2866,3623,57,2021-10-25,Purchased
2867,1392,36,2021-07-02,Ignored
2868,2748,16,2021-08-24,Visited Website
2869,2077,8,2022-11-17,Clicked
2870,1281,39,2020-07-06,Visited Website
2871,838,5,2023-03-21,Ignored
2872,2713,50,2020-10-02,Visited Website
2873,617,43,2021-04-22,Clicked
2874,1604,32,2020-11-27,Ignored
2875,2766,32,2020-11-29,Clicked
2876,2749,44,2020-09-30,Clicked
2877,2995,50,2020-10-17,Ignored
2878,3415,48,2022-06-29,Visited Website
2879,3123,40,2022-04-22,Visited Website
2880,844,28,2020-11-23,Visited Website
2881,2689,53,2020-09-25,Clicked
2882,1524,26,2022-04-11,Visited Website
2883,2192,32,2020-11-29,Ignored
2884,3149,2,2020-05-31,Ignored
2885,3033,32,2020-11-25,Purchased
2886,2951,16,2021-08-30,Visited Website
2887,1437,26,2022-04-20,Purchased
2888,3636,13,2022-12-14,Ignored
2889,2004,35,2020-05-10,Ignored
2890,3411,30,2022-06-28,Visited Website
2891,2908,59,2021-11-23,Clicked
2892,1909,40,2022-04-18,Ignored
2893,1540,20,2021-03-15,Visited Website
2894,1839,6,2022-07-20,Visited Website
2895,331,53,2020-09-29,Clicked
2896,2504,44,2020-10-01,Clicked
2897,2303,55,2021-09-25,Clicked
2898,1546,59,2021-11-16,Clicked
2899,1519,42,2022-09-19,Visited Website
2900,2596,60,2022-02-15,Visited Website
2901,3321,43,2021-05-08,Clicked
2902,3489,37,2020-08-13,Purchased
2903,3879,23,2022-05-25,Purchased
2904,173,24,2021-07-24,Purchased
2905,2491,13,2022-12-09,Ignored
2906,1258,33,2021-07-15,Visited Website
2907,2508,41,2021-07-22,Clicked
2908,2194,32,2020-11-27,Ignored
2909,2647,60,2022-02-19,Ignored
2910,3034,27,2022-12-09,Purchased
2911,3973,43,2021-05-07,Clicked
2912,3462,41,2021-07-27,Visited Website
2913,210,11,2020-07-10,Purchased
2914,1829,30,2022-07-23,Purchased
2915,218,13,2022-12-08,Ignored
2916,3752,2,2020-06-04,Visited Website
2917,1084,42,2022-09-29,Visited Website
2918,3537,52,2023-02-25,Visited Website
2919,2449,33,2021-06-23,Ignored
2920,905,19,2020-12-09,Clicked
2921,1675,29,2020-06-15,Purchased
2922,3508,1,2021-07-13,Clicked
2923,2134,45,2021-12-25,Ignored
2924,2028,35,2020-05-08,Purchased
2925,1498,3,2021-01-18,Clicked
2926,474,28,2020-11-18,Visited Website
2927,71,7,2023-01-17,Visited Website
2928,3695,22,2022-04-26,Purchased
2929,698,28,2020-11-26,Ignored
2930,422,14,2022-07-26,Visited Website
2931,367,25,2021-10-16,Purchased
2932,3054,12,2020-05-15,Ignored
2933,1598,54,2020-08-12,Visited Website
2934,2540,52,2023-02-26,Clicked
2935,1872,26,2022-04-21,Ignored
2936,1808,21,2021-09-16,Clicked
2937,3927,31,2020-05-30,Clicked
2938,1721,59,2021-12-03,Purchased
2939,52,12,2020-05-12,Clicked
2940,103,15,2021-08-14,Clicked
2941,1551,54,2020-08-20,Visited Website
2942,3197,1,2021-07-02,Ignored
2943,3351,13,2022-12-04,Purchased
2944,3945,33,2021-07-01,Purchased
2945,1726,16,2021-08-26,Purchased
2946,900,42,2022-09-21,Clicked
2947,1285,25,2021-10-17,Ignored
2948,260,12,2020-05-22,Ignored
2949,65,4,2021-08-26,Visited Website
2950,3242,39,2020-07-03,Ignored
2951,1098,16,2021-08-29,Clicked
2952,869,30,2022-07-23,Clicked
2953,1552,26,2022-04-17,Purchased
2954,988,58,2022-12-07,Visited Website
2955,132,44,2020-10-07,Ignored
2956,2570,40,2022-03-27,Clicked
2957,990,37,2020-08-20,Visited Website
2958,1608,24,2021-07-03,Clicked
2959,506,28,2020-11-23,Clicked
2960,3803,36,2021-07-04,Purchased
2961,2596,35,2020-05-14,Ignored
2962,1997,11,2020-07-15,Purchased
2963,2740,50,2020-10-14,Visited Website
2964,3977,30,2022-07-09,Ignored
2965,50,24,2021-07-02,Purchased
2966,306,55,2021-10-10,Purchased
2967,1333,60,2022-02-08,Ignored
2968,44,3,2021-01-20,Visited Website
2969,2122,60,2022-02-26,Visited Website
2970,912,35,2020-04-28,Ignored
2971,1898,45,2021-12-29,Clicked
2972,1250,16,2021-08-21,Ignored
2973,867,50,2020-10-05,Purchased
2974,2228,60,2022-02-08,Visited Website
2975,3418,58,2022-12-10,Purchased
2976,59,52,2023-03-02,Ignored
2977,2162,33,2021-06-22,Clicked
2978,3329,43,2021-04-27,Purchased
2979,7,12,2020-05-17,Purchased
2980,2060,17,2022-07-16,Clicked
2981,81,33,2021-06-24,Clicked
2982,859,30,2022-07-10,Ignored
2983,3191,36,2021-06-28,Ignored
2984,368,17,2022-07-02,Clicked
2985,446,41,2021-07-23,Clicked
2986,3752,18,2022-02-27,Clicked
2987,2023,42,2022-10-02,Clicked
2988,3831,44,2020-10-04,Purchased
2989,2384,59,2021-11-26,Clicked
2990,2723,26,2022-04-24,Visited Website
2991,586,39,2020-07-11,Clicked
2992,2615,60,2022-02-11,Visited Website
2993,2785,20,2021-03-17,Clicked
2994,16,29,2020-06-21,Purchased
2995,1291,7,2023-01-23,Visited Website
2996,1577,34,2020-10-10,Purchased
2997,2560,37,2020-08-15,Clicked
2998,1571,58,2022-12-09,Clicked
2999,2519,52,2023-03-03,Ignored
3000,3161,31,2020-05-22,Purchased
3001,3917,38,2021-11-09,Purchased
3002,3830,16,2021-09-01,Clicked
3003,3587,1,2021-07-15,Ignored
3004,954,56,2022-12-25,Ignored
3005,1754,11,2020-07-31,Purchased
3006,3252,40,2022-04-06,Visited Website
3007,2738,9,2022-05-27,Visited Website
3008,745,53,2020-09-30,Purchased
3009,850,2,2020-06-14,Ignored
3010,3382,35,2020-04-30,Purchased
3011,1454,47,2020-04-24,Ignored
3012,1659,16,2021-09-01,Purchased
3013,248,40,2022-04-03,Ignored
3014,3566,39,2020-07-10,Visited Website
3015,2840,30,2022-07-14,Clicked
3016,1347,43,2021-04-20,Clicked
3017,2298,59,2021-11-25,Visited Website
3018,3637,47,2020-04-24,Clicked
3019,499,4,2021-09-10,Ignored
3020,2121,12,2020-05-12,Ignored
3021,2460,60,2022-02-16,Ignored
3022,418,32,2020-11-29,Purchased
3023,3426,52,2023-02-24,Visited Website
3024,435,14,2022-07-28,Clicked
3025,1900,30,2022-06-29,Ignored
3026,1998,25,2021-10-21,Ignored
3027,3772,53,2020-09-25,Ignored
3028,2005,36,2021-06-22,Purchased
3029,3027,11,2020-07-24,Visited Website
3030,482,51,2022-01-31,Ignored
3031,2416,55,2021-09-25,Purchased
3032,882,10,2022-08-11,Visited Website
3033,1069,3,2021-01-12,Purchased
3034,902,36,2021-07-03,Ignored
3035,607,31,2020-05-18,Clicked
3036,2894,22,2022-05-07,Clicked
3037,1941,37,2020-08-14,Ignored
3038,2239,12,2020-05-14,Ignored
3039,2600,35,2020-05-11,Clicked
3040,3335,14,2022-07-26,Purchased
3041,1593,48,2022-07-04,Purchased
3042,304,55,2021-09-19,Purchased
3043,3032,29,2020-06-25,Purchased
3044,3715,43,2021-04-21,Ignored
3045,1655,21,2021-09-25,Ignored
3046,2689,23,2022-06-02,Purchased
3047,1755,6,2022-07-26,Ignored
3048,3687,42,2022-10-02,Clicked
3049,609,58,2022-12-06,Purchased
3050,889,28,2020-11-22,Ignored
3051,318,19,2020-12-11,Purchased
3052,1768,60,2022-02-15,Clicked
3053,70,36,2021-06-24,Ignored
3054,2196,29,2020-06-22,Clicked
3055,3471,27,2022-12-12,Visited Website
3056,3118,54,2020-08-16,Ignored
3057,2130,18,2022-02-25,Clicked
3058,1177,28,2020-12-03,Visited Website
3059,695,42,2022-09-25,Clicked
3060,102,32,2020-12-02,Visited Website
3061,52,32,2020-11-27,Purchased
3062,1278,37,2020-08-26,Ignored
3063,1715,35,2020-05-15,Ignored
3064,517,37,2020-08-18,Ignored
3065,320,35,2020-05-05,Purchased
3066,2021,13,2022-12-12,Ignored
3067,779,43,2021-04-29,Purchased
3068,1198,4,2021-08-28,Ignored
3069,587,36,2021-06-27,Visited Website
3070,1452,8,2022-11-12,Visited Website
3071,1026,29,2020-06-25,Visited Website
3072,126,52,2023-03-01,Visited Website
3073,1886,38,2021-11-03,Ignored
3074,1404,58,2022-12-05,Ignored
3075,125,47,2020-05-06,Ignored
3076,2421,29,2020-06-21,Visited Website
3077,1726,60,2022-02-25,Ignored
3078,3052,48,2022-06-27,Purchased
3079,3046,39,2020-07-11,Clicked
3080,3016,46,2021-11-17,Ignored
3081,2105,30,2022-07-02,Visited Website
3082,2353,21,2021-09-21,Ignored
3083,2423,24,2021-07-19,Clicked
3084,2324,34,2020-10-09,Clicked
3085,1523,38,2021-11-09,Visited Website
3086,890,54,2020-08-26,Clicked
3087,149,19,2020-12-14,Visited Website
3088,2264,14,2022-08-09,Purchased
3089,2849,10,2022-08-09,Visited Website
3090,837,56,2022-12-24,Ignored
3091,3040,7,2023-01-12,Visited Website
3092,2242,29,2020-06-28,Purchased
3093,999,56,2022-12-15,Visited Website
3094,2389,7,2023-01-10,Ignored
3095,3945,53,2020-09-27,Ignored
3096,3076,40,2022-03-27,Purchased
3097,1543,54,2020-08-18,Visited Website
3098,1725,17,2022-07-04,Visited Website
3099,3161,5,2023-03-25,Purchased
3100,602,56,2022-12-23,Ignored
3101,1009,50,2020-10-07,Ignored
3102,417,36,2021-06-24,Visited Website
3103,1020,24,2021-07-23,Clicked
3104,3666,49,2023-02-19,Clicked
3105,3206,26,2022-04-20,Purchased
3106,71,25,2021-10-29,Clicked
3107,1011,58,2022-12-06,Clicked
3108,2585,19,2020-11-26,Ignored
3109,2400,16,2021-09-01,Clicked
3110,970,2,2020-06-09,Visited Website
3111,3032,42,2022-09-18,Purchased
3112,3574,44,2020-10-02,Ignored
3113,90,15,2021-08-14,Ignored
3114,2615,7,2023-01-07,Ignored
3115,2351,20,2021-03-02,Purchased
3116,3535,21,2021-09-21,Visited Website
3117,66,8,2022-11-12,Clicked
3118,303,13,2022-12-08,Clicked
3119,281,52,2023-02-22,Visited Website
3120,1435,9,2022-05-21,Clicked
3121,1394,49,2023-02-25,Purchased
3122,3065,30,2022-07-12,Purchased
3123,3650,18,2022-02-26,Ignored
3124,1031,54,2020-08-25,Visited Website
3125,2377,36,2021-06-29,Clicked
3126,2214,55,2021-10-04,Visited Website
3127,2531,13,2022-12-12,Purchased
3128,846,2,2020-06-12,Visited Website
3129,2562,12,2020-05-18,Purchased
3130,3727,16,2021-08-30,Ignored
3131,2910,5,2023-03-06,Clicked
3132,1407,23,2022-06-04,Visited Website
3133,689,42,2022-10-03,Ignored
3134,1534,16,2021-08-22,Purchased
3135,3007,47,2020-05-10,Clicked
3136,867,18,2022-02-25,Visited Website
3137,2046,46,2021-11-18,Clicked
3138,1470,8,2022-11-13,Purchased
3139,1278,37,2020-08-23,Purchased
3140,635,56,2022-12-28,Ignored
3141,1930,49,2023-02-18,Clicked
3142,1866,24,2021-07-22,Purchased
3143,1814,11,2020-07-30,Ignored
3144,1687,44,2020-10-09,Purchased
3145,2868,27,2022-12-08,Ignored
3146,3441,33,2021-07-12,Ignored
3147,3921,39,2020-07-08,Purchased
3148,1672,24,2021-06-29,Visited Website
3149,2159,7,2023-01-15,Ignored
3150,3916,5,2023-03-10,Purchased
3151,2002,11,2020-08-02,Purchased
3152,331,17,2022-07-05,Visited Website
3153,2633,55,2021-10-11,Clicked
3154,2568,28,2020-11-19,Visited Website
3155,1252,17,2022-07-14,Ignored
3156,907,51,2022-02-20,Visited Website
3157,3807,60,2022-02-11,Ignored
3158,3436,23,2022-05-27,Ignored
3159,1530,24,2021-07-07,Ignored
3160,2604,20,2021-02-25,Ignored
3161,396,2,2020-06-13,Ignored
3162,3344,20,2021-03-17,Visited Website
3163,1361,20,2021-02-24,Clicked
3164,3155,19,2020-11-25,Purchased
3165,1049,11,2020-08-07,Visited Website
3166,1935,51,2022-02-21,Purchased
3167,3095,44,2020-10-03,Clicked
3168,3725,54,2020-08-19,Visited Website
3169,2230,6,2022-07-30,Ignored
3170,1670,13,2022-12-14,Purchased
3171,256,12,2020-05-12,Visited Website
3172,2974,7,2023-01-22,Clicked
3173,595,22,2022-05-09,Purchased
3174,2405,13,2022-12-13,Purchased
3175,1020,25,2021-10-19,Purchased
3176,289,19,2020-11-25,Ignored
3177,2147,60,2022-02-20,Clicked
3178,2763,25,2021-10-27,Purchased
3179,4,34,2020-10-04,Purchased
3180,1806,56,2022-12-19,Purchased
3181,1185,45,2021-12-24,Visited Website
3182,58,6,2022-07-08,Purchased
3183,3088,14,2022-08-01,Visited Website
3184,267,44,2020-10-11,Visited Website
3185,2155,16,2021-09-03,Clicked
3186,2435,1,2021-07-20,Visited Website
3187,2431,10,2022-08-15,Visited Website
3188,1829,30,2022-07-17,Ignored
3189,1056,39,2020-07-12,Clicked
3190,1719,40,2022-04-05,Ignored
3191,1480,39,2020-07-06,Clicked
3192,748,21,2021-09-20,Ignored
3193,2878,56,2023-01-07,Visited Website
3194,1757,5,2023-03-22,Ignored
3195,2789,35,2020-04-30,Ignored
3196,3851,37,2020-08-24,Clicked
3197,941,46,2021-11-17,Clicked
3198,2207,26,2022-04-20,Purchased
3199,2331,50,2020-10-03,Visited Website
3200,611,10,2022-08-21,Purchased
3201,3412,34,2020-10-05,Clicked
3202,3208,10,2022-08-13,Clicked
3203,2605,25,2021-10-24,Clicked
3204,2447,17,2022-07-10,Ignored
3205,2121,27,2022-12-04,Clicked
3206,696,38,2021-10-27,Purchased
3207,2249,47,2020-05-10,Purchased
3208,452,25,2021-10-29,Purchased
3209,2139,26,2022-04-26,Clicked
3210,622,24,2021-07-17,Visited Website
3211,708,9,2022-05-30,Ignored
3212,1115,38,2021-11-08,Ignored
3213,562,21,2021-09-23,Ignored
3214,2443,60,2022-03-02,Purchased
3215,1970,37,2020-08-24,Purchased
3216,3831,25,2021-10-12,Visited Website
3217,458,1,2021-07-04,Visited Website
3218,2868,55,2021-10-09,Visited Website
3219,2575,29,2020-06-26,Visited Website
3220,1264,19,2020-11-23,Ignored
3221,1400,60,2022-02-15,Purchased
3222,383,44,2020-10-02,Purchased
3223,1259,34,2020-10-03,Purchased
3224,675,13,2022-12-06,Ignored
3225,3874,58,2022-12-08,Ignored
3226,2537,25,2021-10-27,Purchased
3227,1969,44,2020-10-05,Purchased
3228,1209,40,2022-04-14,Visited Website
3229,2408,4,2021-09-07,Purchased
3230,246,33,2021-07-16,Purchased
3231,2750,58,2022-12-10,Visited Website
3232,1596,7,2023-01-07,Purchased
3233,1791,59,2021-12-06,Visited Website
3234,2558,28,2020-12-01,Purchased
3235,1024,27,2022-12-05,Clicked
3236,3848,38,2021-11-12,Ignored
3237,2536,56,2023-01-03,Clicked
3238,3564,2,2020-06-14,Clicked
3239,2809,31,2020-05-10,Clicked
3240,822,49,2023-02-10,Purchased
3241,1818,26,2022-04-20,Visited Website
3242,220,5,2023-03-12,Clicked
3243,753,55,2021-09-20,Visited Website
3244,2005,21,2021-09-23,Visited Website
3245,3599,37,2020-08-26,Purchased
3246,461,57,2021-10-29,Clicked
3247,1226,4,2021-09-14,Ignored
3248,384,33,2021-07-13,Purchased
3249,537,13,2022-12-02,Ignored
3250,486,12,2020-05-16,Visited Website
3251,2027,21,2021-09-16,Visited Website
3252,2244,26,2022-04-06,Ignored
3253,2750,37,2020-08-25,Purchased
3254,3977,57,2021-10-22,Visited Website
3255,1181,15,2021-08-17,Clicked
3256,1975,46,2021-11-12,Ignored
3257,3111,40,2022-04-08,Ignored
3258,891,13,2022-12-15,Visited Website
3259,3714,38,2021-11-13,Purchased
3260,2421,53,2020-09-25,Clicked
3261,672,51,2022-02-21,Clicked
3262,2038,56,2022-12-29,Ignored
3263,1330,46,2021-11-18,Purchased
3264,1105,4,2021-09-04,Clicked
3265,1309,4,2021-09-04,Purchased
3266,296,35,2020-05-18,Clicked
3267,1566,13,2022-12-14,Visited Website
3268,218,41,2021-07-26,Purchased
3269,3844,4,2021-09-18,Clicked
3270,356,12,2020-05-24,Ignored
3271,2363,37,2020-08-13,Clicked
3272,1231,47,2020-05-05,Visited Website
3273,2134,43,2021-05-07,Purchased
3274,3445,55,2021-10-11,Purchased
3275,2796,13,2022-12-07,Visited Website
3276,1008,26,2022-04-09,Visited Website
3277,3777,7,2023-01-13,Purchased
3278,40,60,2022-02-18,Clicked
3279,1575,21,2021-09-25,Purchased
3280,883,47,2020-05-07,Visited Website
3281,3603,55,2021-10-12,Purchased
3282,2076,56,2022-12-31,Ignored
3283,2726,25,2021-10-27,Clicked
3284,2100,38,2021-11-07,Ignored
3285,1686,12,2020-06-02,Ignored
3286,79,57,2021-10-30,Clicked
3287,380,35,2020-05-11,Purchased
3288,2355,59,2021-11-22,Visited Website
3289,2748,51,2022-02-13,Ignored
3290,3133,52,2023-02-22,Clicked
3291,3659,11,2020-07-18,Purchased
3292,1870,8,2022-11-13,Visited Website
3293,1755,50,2020-10-07,Clicked
3294,1856,52,2023-02-22,Clicked
3295,2022,55,2021-10-10,Clicked
3296,1491,1,2021-07-17,Visited Website
3297,3496,51,2022-01-27,Purchased
3298,2757,47,2020-05-12,Purchased
3299,183,41,2021-07-25,Clicked
3300,1146,49,2023-02-25,Visited Website
3301,271,26,2022-04-22,Clicked
3302,920,12,2020-05-21,Purchased
3303,2168,45,2021-12-29,Clicked
3304,3339,31,2020-05-06,Ignored
3305,3660,47,2020-05-07,Ignored
3306,3141,54,2020-08-27,Purchased
3307,2481,52,2023-03-01,Purchased
3308,2997,39,2020-07-12,Ignored
3309,3821,58,2022-12-08,Visited Website
3310,1038,43,2021-04-27,Clicked
3311,331,41,2021-07-22,Purchased
3312,1353,51,2022-02-05,Purchased
3313,743,40,2022-03-28,Purchased
3314,874,39,2020-07-08,Clicked
3315,3196,17,2022-07-13,Ignored
3316,92,49,2023-02-24,Visited Website
3317,177,10,2022-08-13,Ignored
3318,3332,17,2022-07-01,Clicked
3319,2500,52,2023-03-04,Visited Website
3320,1901,3,2021-01-13,Ignored
3321,3953,48,2022-07-02,Visited Website
3322,3823,9,2022-05-27,Clicked
3323,477,2,2020-06-04,Purchased
3324,711,21,2021-09-26,Purchased
3325,1779,28,2020-12-03,Purchased
3326,1523,18,2022-03-01,Clicked
3327,3325,32,2020-11-28,Clicked
3328,1810,9,2022-05-29,Visited Website
3329,1904,41,2021-07-20,Clicked
3330,3067,2,2020-06-10,Ignored
3331,1684,44,2020-10-01,Clicked
3332,2942,27,2022-12-07,Visited Website
3333,823,7,2023-01-17,Ignored
3334,2471,42,2022-09-30,Clicked
3335,172,25,2021-10-23,Purchased
3336,2712,11,2020-08-03,Ignored
3337,483,16,2021-08-19,Clicked
3338,1927,26,2022-04-11,Purchased
3339,3729,38,2021-10-28,Clicked
3340,1210,21,2021-09-19,Clicked
3341,3660,23,2022-05-30,Visited Website
3342,3842,20,2021-03-18,Visited Website
3343,488,5,2023-03-19,Visited Website
3344,2801,36,2021-07-04,Ignored
3345,1345,57,2021-10-23,Visited Website
3346,3487,12,2020-05-16,Ignored
3347,2526,35,2020-05-11,Ignored
3348,3798,38,2021-11-13,Ignored
3349,2220,40,2022-04-17,Clicked
3350,2270,42,2022-09-22,Ignored
3351,2450,37,2020-08-13,Clicked
3352,882,1,2021-07-07,Ignored
3353,3476,16,2021-08-23,Ignored
3354,3004,11,2020-07-15,Clicked
3355,3275,14,2022-08-08,Ignored
3356,3992,37,2020-08-23,Visited Website
3357,1120,44,2020-10-07,Purchased
3358,1909,18,2022-02-27,Purchased
3359,2563,14,2022-07-22,Visited Website
3360,72,44,2020-10-05,Visited Website
3361,2847,11,2020-08-02,Ignored
3362,3257,38,2021-11-10,Visited Website
3363,2781,33,2021-07-05,Purchased
3364,3027,14,2022-08-05,Visited Website
3365,3561,25,2021-10-17,Purchased
3366,1280,8,2022-11-14,Visited Website
3367,3526,44,2020-10-03,Ignored
3368,2409,39,2020-07-12,Clicked
3369,1084,37,2020-08-14,Clicked
3370,793,36,2021-07-01,Ignored
3371,52,26,2022-04-28,Purchased
3372,2379,10,2022-08-13,Clicked
3373,962,49,2023-02-10,Ignored
3374,1551,35,2020-05-06,Purchased
3375,744,23,2022-05-28,Ignored
3376,3161,28,2020-12-05,Ignored
3377,361,47,2020-04-23,Clicked
3378,264,22,2022-05-01,Ignored
3379,3328,23,2022-06-07,Visited Website
3380,3177,24,2021-07-27,Purchased
3381,880,45,2022-01-02,Clicked
3382,3169,7,2023-01-16,Visited Website
3383,3011,11,2020-07-31,Visited Website
3384,1626,38,2021-10-30,Ignored
3385,3556,3,2021-01-04,Purchased
3386,642,26,2022-04-17,Ignored
3387,1608,54,2020-08-19,Purchased
3388,1631,26,2022-04-25,Ignored
3389,1880,18,2022-02-25,Clicked
3390,296,60,2022-03-02,Visited Website
3391,2279,7,2023-01-17,Visited Website
3392,973,12,2020-05-23,Visited Website
3393,2362,47,2020-05-05,Ignored
3394,2588,53,2020-10-03,Clicked
3395,2089,57,2021-10-26,Visited Website
3396,304,43,2021-04-22,Visited Website
3397,3111,6,2022-07-08,Ignored
3398,814,30,2022-07-02,Ignored
3399,2094,14,2022-07-27,Visited Website
3400,45,44,2020-10-09,Ignored
3401,1874,6,2022-07-29,Clicked
3402,951,24,2021-07-12,Clicked
3403,400,40,2022-04-15,Clicked
3404,1892,7,2023-01-16,Visited Website
3405,3124,17,2022-07-04,Visited Website
3406,3198,19,2020-11-26,Visited Website
3407,639,18,2022-02-28,Purchased
3408,2986,15,2021-08-18,Visited Website
3409,1087,46,2021-11-18,Ignored
3410,2683,36,2021-06-30,Clicked
3411,3982,58,2022-12-08,Visited Website
3412,1670,38,2021-11-12,Purchased
3413,3529,35,2020-05-03,Visited Website
3414,1249,52,2023-03-04,Ignored
3415,1811,47,2020-05-12,Purchased
3416,1483,42,2022-09-26,Visited Website
3417,1616,28,2020-12-03,Visited Website
3418,3139,47,2020-04-28,Clicked
3419,3810,34,2020-10-02,Clicked
3420,2933,26,2022-04-26,Purchased
3421,3958,24,2021-07-14,Ignored
3422,3441,35,2020-05-12,Purchased
3423,1546,17,2022-07-08,Clicked
3424,1853,29,2020-06-15,Visited Website
3425,3701,18,2022-02-26,Ignored
3426,3699,11,2020-07-26,Ignored
3427,2553,29,2020-06-25,Purchased
3428,2404,47,2020-05-12,Ignored
3429,525,57,2021-10-26,Purchased
3430,1382,29,2020-06-23,Visited Website
3431,3324,12,2020-05-15,Clicked
3432,3299,52,2023-03-01,Ignored
3433,3496,2,2020-06-04,Visited Website
3434,3669,45,2022-01-04,Clicked
3435,1042,54,2020-08-26,Ignored
3436,2852,30,2022-06-29,Clicked
3437,1661,23,2022-06-03,Visited Website
3438,524,31,2020-05-11,Purchased
3439,2257,1,2021-07-04,Visited Website
3440,1395,41,2021-07-25,Ignored
3441,3863,16,2021-08-30,Clicked
3442,3591,53,2020-10-02,Visited Website
3443,3249,48,2022-06-28,Ignored
3444,805,26,2022-04-06,Visited Website
3445,2170,54,2020-08-22,Purchased
3446,444,60,2022-02-24,Visited Website
3447,968,48,2022-06-22,Purchased
3448,2184,25,2021-10-13,Clicked
3449,1718,12,2020-05-18,Purchased
3450,2528,53,2020-10-04,Purchased
3451,1963,49,2023-02-13,Visited Website
3452,1712,57,2021-10-23,Purchased
3453,3753,11,2020-07-21,Ignored
3454,1327,49,2023-02-19,Visited Website
3455,2936,1,2021-07-04,Clicked
3456,1396,36,2021-06-29,Purchased
3457,1668,48,2022-06-27,Ignored
3458,2147,24,2021-07-25,Visited Website
3459,156,55,2021-10-05,Visited Website
3460,364,50,2020-10-15,Purchased
3461,1171,47,2020-05-17,Clicked
3462,62,43,2021-04-21,Purchased
3463,3318,15,2021-08-13,Purchased
3464,992,3,2021-01-09,Clicked
3465,81,8,2022-11-21,Clicked
3466,2110,39,2020-07-04,Ignored
3467,1600,43,2021-05-06,Visited Website
3468,893,53,2020-10-01,Ignored
3469,3758,16,2021-09-02,Clicked
3470,1700,16,2021-08-31,Ignored
3471,3380,35,2020-05-05,Purchased
3472,328,38,2021-10-30,Purchased
3473,2922,40,2022-04-03,Ignored
3474,757,15,2021-08-15,Purchased
3475,1685,1,2021-07-16,Ignored
3476,3207,18,2022-02-26,Visited Website
3477,347,36,2021-06-29,Visited Website
3478,2915,30,2022-07-21,Clicked
3479,1936,19,2020-12-11,Clicked
3480,3939,54,2020-08-16,Clicked
3481,2808,14,2022-08-01,Ignored
3482,1737,12,2020-05-21,Visited Website
3483,1238,44,2020-10-09,Purchased
3484,2421,45,2021-12-24,Visited Website
3485,298,56,2022-12-15,Clicked
3486,2059,14,2022-07-24,Purchased
3487,565,13,2022-12-10,Clicked
3488,583,20,2021-03-14,Purchased
3489,747,10,2022-08-09,Ignored
3490,3171,56,2023-01-06,Clicked
3491,388,56,2022-12-26,Purchased
3492,3478,50,2020-10-17,Visited Website
3493,3793,32,2020-11-30,Ignored
3494,3792,49,2023-02-08,Purchased
3495,1877,44,2020-10-06,Purchased
3496,1108,18,2022-02-26,Ignored
3497,100,30,2022-07-20,Visited Website
3498,372,44,2020-09-30,Ignored
3499,644,15,2021-08-19,Visited Website
3500,1914,33,2021-07-06,Visited Website
3501,1856,5,2023-03-24,Clicked
3502,832,38,2021-11-10,Visited Website
3503,3789,3,2021-01-10,Clicked
3504,22,40,2022-04-15,Visited Website
3505,1109,6,2022-07-15,Clicked
3506,3441,2,2020-06-11,Clicked
3507,1622,56,2022-12-24,Visited Website
3508,2166,48,2022-06-30,Ignored
3509,717,48,2022-06-22,Visited Website
3510,2911,60,2022-02-23,Clicked
3511,3827,56,2023-01-01,Ignored
3512,2065,47,2020-04-23,Purchased
3513,674,23,2022-05-24,Purchased
3514,3518,20,2021-02-26,Visited Website
3515,283,28,2020-11-21,Clicked
3516,3816,22,2022-05-12,Clicked
3517,3381,26,2022-04-15,Ignored
3518,3339,17,2022-07-11,Clicked
3519,2523,60,2022-02-28,Visited Website
3520,507,38,2021-11-02,Ignored
3521,2865,42,2022-09-27,Ignored
3522,1291,54,2020-08-27,Purchased
3523,398,18,2022-02-25,Visited Website
3524,1479,7,2023-01-21,Visited Website
3525,3710,59,2021-12-07,Clicked
3526,70,19,2020-11-24,Visited Website
3527,691,50,2020-10-08,Purchased
3528,1974,1,2021-07-15,Visited Website
3529,3880,9,2022-05-30,Visited Website
3530,1833,30,2022-06-28,Purchased
3531,1257,21,2021-09-21,Clicked
3532,2604,19,2020-11-25,Ignored
3533,2404,42,2022-09-18,Visited Website
3534,1060,40,2022-03-29,Visited Website
3535,1821,1,2021-07-15,Ignored
3536,1357,7,2023-01-09,Clicked
3537,1738,3,2021-01-23,Ignored
3538,3340,33,2021-07-11,Ignored
3539,115,55,2021-10-03,Ignored
3540,3371,59,2021-12-14,Visited Website
3541,399,57,2021-10-25,Visited Website
